images,location,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text_11.started,text_11.stopped,Inst.started,Inst.stopped,practice_dot.started,practice_dot.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_12.started,text_12.stopped,text_14.started,text_14.stopped,click.x,click.y,click.leftButton,click.midButton,click.rightButton,click.time,click.started,click.stopped,mem_inst.keys,mem_inst.rt,No_inst.keys,No_inst.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/2.jpg,"(0.05, 0.01)",,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-0.10125,-0.04625,1,0,0,0.8539364999742247,0.01637848006794229,None,1,1.0392921000020579,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/27.jpg,"(-0.3, 0.15)",,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,-0.43125,0.085,1,0,0,0.7214206999633461,0.016366180032491684,None,1,0.35075500002130866,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/64.jpg,"(0.25, 0)",,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,0.15625,-0.035,1,0,0,0.6701702999998815,0.016252079920377582,None,1,0.31771410000510514,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/4.jpg,"(0.2, -0.3)",,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.3725,1,0,0,0.5522779999882914,0.016173279960639775,None,1,0.3011482000001706,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/32.jpg,"(-0.3, 0.3)",,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,-0.285,0.00375,1,0,0,0.6224111000192352,0.0164184799650684,None,1,0.21152289997553453,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/79.jpg,"(0.1, -0.05)",,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,-0.07375,-0.01125,1,0,0,0.6040456000482664,0.016315579996444285,None,1,0.16488499997649342,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/8.jpg,"(-0.3, -0.3)",,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,-0.39375,-0.2625,1,0,0,0.6027733000228181,0.016343480034265667,None,1,0.1654158000019379,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/38.jpg,"(-0.3, -0.25)",,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,-0.45875,-0.31375,1,0,0,0.5524345000158064,0.016304879973176867,None,1,0.16071650001686066,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/87.jpg,"(-0.3, 0.05)",,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,-0.47875,-0.0575,1,0,0,0.6210719000082463,0.016363080008886755,None,1,0.12916760001098737,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/16.jpg,"(-0.25, 0.3)",,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,-0.47125,0.16,1,0,0,0.5873312000185251,0.016353879997041076,None,1,0.18954650004161522,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/47.jpg,"(0, 0.3)",,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.18375,1,0,0,0.7836117999977432,0.016121580032631755,None,1,0.5803001999738626,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/100.jpg,"(0.3, 0.2)",,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,0.1625,0.16375,1,0,0,0.6697160999756306,0.01611617993330583,None,1,0.2203344000154175,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/20.jpg,"(0.02, -0.3)",,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,-0.01875,-0.21125,1,0,0,0.7204243000014685,0.016374979983083904,None,1,0.15704759996151552,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/55.jpg,"(-0.1, -0.3)",,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,-0.29625,-0.3775,1,0,0,0.6068572999793105,0.016354079998563975,None,1,0.1520373999956064,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/128.jpg,"(0.3, 0.1)",,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,0.10125,-0.11125,1,0,0,0.621708300022874,0.0163579800282605,None,1,0.2889203999657184,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/2.jpg,"(0.05, 0.01)",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0.085,-0.11,1,0,0,0.550145799992606,0.016368779994081706,None,,,2,1.3771567000076175,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/27.jpg,"(-0.3, 0.15)",,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,-0.585,0.065,1,0,0,0.6854774999665096,0.016293080057948828,None,,,2,0.3351070000207983,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/64.jpg,"(0.25, 0)",,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,0.18125,-0.10875,1,0,0,0.6346800000173971,0.01617258001351729,None,,,2,0.16196890000719577,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/4.jpg,"(0.2, -0.3)",,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,0.10875,-0.25375,1,0,0,0.6185058999690227,0.016371479956433177,None,,,2,0.18921410001348704,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/32.jpg,"(-0.3, 0.3)",,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,-0.30875,0.1575,1,0,0,0.6549456999637187,0.016460579994600266,None,,,2,0.2626739999977872,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/79.jpg,"(0.1, -0.05)",,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,-0.025,-0.0525,1,0,0,0.5670810000156052,0.016088880016468465,None,,,2,0.1845160000375472,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/8.jpg,"(-0.3, -0.3)",,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,-0.31375,-0.24875,1,0,0,0.5888503000023775,0.0163193799671717,None,,,2,0.16916869999840856,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/38.jpg,"(-0.3, -0.25)",,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,-0.46375,-0.29375,1,0,0,0.5521841000299901,0.01611467998009175,None,,,2,0.19404390000272542,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/87.jpg,"(-0.3, 0.05)",,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,-0.45375,0.00125,1,0,0,0.5374014999833889,0.01624787994660437,None,,,2,0.2577447000076063,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/16.jpg,"(-0.25, 0.3)",,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,-0.44125,0.155,1,0,0,0.5368572999723256,0.016248880012426525,None,,,2,0.24521089997142553,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/47.jpg,"(0, 0.3)",,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,-0.14,0.1725,1,0,0,0.5031360000139102,0.016374779981561005,None,,,2,0.24831380002433434,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/100.jpg,"(0.3, 0.2)",,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,0.20375,0.15125,1,0,0,0.5692899000132456,0.01637247996404767,None,,,2,0.20948180003324524,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/20.jpg,"(0.02, -0.3)",,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,0.00875,-0.13875,1,0,0,0.5031115000019781,0.01632508001057431,None,,,2,0.15809539996553212,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/55.jpg,"(-0.1, -0.3)",,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,-0.19,-0.23375,1,0,0,0.5053323000320233,0.016315079992637038,None,,,2,0.20674729999154806,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/128.jpg,"(0.3, 0.1)",,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.6026004999876022,0.016337480046786368,None,,,2,0.26133649999974295,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/2.jpg,"(0.05, 0.01)",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.3207253000000492,0.01635938003892079,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/27.jpg,"(-0.3, 0.15)",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.3063280999776907,0.01632077997783199,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/64.jpg,"(0.25, 0)",,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.35297159996116534,0.01625718001741916,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/4.jpg,"(0.2, -0.3)",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.4024803999927826,0.01622608001343906,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/32.jpg,"(-0.3, 0.3)",,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.4664068999700248,0.015856079990044236,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/79.jpg,"(0.1, -0.05)",,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.522982900030911,0.016327980090864003,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/8.jpg,"(-0.3, -0.3)",,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,0.02,-0.10125,1,0,0,0.48664439999265596,0.01631757989525795,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/38.jpg,"(-0.3, -0.25)",,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,-0.0975,-0.1525,1,0,0,0.5512632000027224,0.01627948007080704,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/87.jpg,"(-0.3, 0.05)",,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,-0.10625,-0.15125,1,0,0,0.5883613000041805,0.016258180025033653,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/16.jpg,"(-0.25, 0.3)",,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,-0.1625,-0.13625,1,0,0,0.525396200013347,0.01639787998283282,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/47.jpg,"(0, 0.3)",,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,-0.22875,-0.025,1,0,0,0.5181328000035137,0.01631358003942296,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/100.jpg,"(0.3, 0.2)",,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,-0.09125,0.05625,1,0,0,0.5198864999692887,0.016355880012270063,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/20.jpg,"(0.02, -0.3)",,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,-0.09125,0.05625,1,0,0,0.4863573999609798,0.016263880010228604,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/55.jpg,"(-0.1, -0.3)",,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,-0.12875,-0.175,1,0,0,0.42065939999883994,0.01640248001785949,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
images/128.jpg,"(0.3, 0.1)",,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,-0.15375,-0.24125,1,0,0,0.5381574999773875,0.016370680008549243,None,,,,,,001,2021_Jul_23_0414,exp1,2021.2.0,59.86443100868083,
